thk_01,thk_02,thk_03,thk_04,thk_05,res0_01,res0_02,res0_03,res0_04,res0_05,res0_06,phim_01,phim_02,phim_03,phim_04,phim_05,phim_06,taup_01,taup_02,taup_03,taup_04,taup_05,taup_06,c_01,c_02,c_03,c_04,c_05,c_06
1.08593e+01,4.88125e+00,4.60020e+00,1.38303e+01,8.63100e+00,3.38651e+01,1.05047e+02,1.54248e+01,4.99311e+01,5.07293e+01,3.09690e+01,0.00000e+00,3.30000e-01,3.30000e-01,2.90000e-01,1.95000e-01,1.00000e-01,1.00000e-06,2.00000e-05,5.78500e-05,1.68000e-04,4.50000e-05,1.70500e-04,1.00000e-01,8.07631e-01,8.74500e-01,4.40300e-01,1.75350e-01,4.14200e-01
1.08593e+01,4.88125e+00,4.60020e+00,1.38303e+01,8.63100e+00,8.31235e+01,1.05047e+02,1.54248e+01,4.99311e+01,5.07293e+01,3.09690e+01,0.00000e+00,3.30000e-01,3.30000e-01,2.30000e-01,1.95000e-01,1.00000e-01,1.00000e-06,2.00000e-05,5.78500e-05,1.68000e-04,4.50000e-05,1.70500e-04,1.00000e-01,8.07631e-01,8.74500e-01,4.40300e-01,1.75350e-01,4.14200e-01
1.08593e+01,1.46437e+01,1.29642e+01,3.77190e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,5.84943e+01,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,1.81115e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,3.30532e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,9.00000e-02,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,9.00000e-02,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,9.34500e-05,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,8.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,1.48081e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,5.88600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,3.75750e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,6.47500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,6.62500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,3.85000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,5.28000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.60000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,3.10000e-01,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,2.29770e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.84312e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,6.47255e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.29642e+01,9.63930e+00,1.19190e+01,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.46437e+01,1.46370e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.55312e+01,1.29642e+01,9.63930e+00,6.98700e+00,1.07753e+02,6.88237e+01,6.39029e+01,3.88353e+01,3.22823e+01,1.69830e+01,0.00000e+00,3.10000e-01,1.90000e-01,5.00000e-02,3.15000e-01,2.20000e-01,1.00000e-06,5.20000e-05,1.29050e-04,2.40000e-05,9.50000e-05,2.75000e-05,1.00000e-01,3.12969e-01,2.38500e-01,3.88500e-01,1.75350e-01,3.70600e-01
1.08593e+01,1.55312e+01,1.46370e+01,3.77190e+00,1.19190e+01,5.84943e+01,1.81115e+01,3.30532e+01,6.47255e+01,3.84312e+01,2.29770e+01,0.00000e+00,9.00000e-02,9.00000e-02,3.10000e-01,3.15000e-01,2.60000e-01,1.00000e-06,5.20000e-05,9.34500e-05,5.28000e-05,8.50000e-05,3.85000e-05,1.00000e-01,1.48081e-01,6.62500e-01,6.47500e-01,3.75750e-01,5.88600e-01
